Stage;TrainRatio;TestRatio;Metric;K;FeatureCount;Features;RowType;Class;SelectionScore;Accuracy;Precision;Recall;F1;DurationMs
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageSentenceLength;CLASS;canada;0.286917;0.775525;0.080000;0.012048;0.020942;2122
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageSentenceLength;CLASS;france;0.286917;0.775525;0.000000;0.000000;0.000000;2122
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageSentenceLength;CLASS;japan;0.286917;0.775525;0.188679;0.060241;0.091324;2122
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageSentenceLength;CLASS;uk;0.286917;0.775525;0.093750;0.027190;0.042155;2122
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageSentenceLength;CLASS;usa;0.286917;0.775525;0.805793;0.961271;0.876692;2122
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageSentenceLength;CLASS;west-germany;0.286917;0.775525;0.064516;0.015504;0.025000;2122
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageSentenceLength;MACRO;MACRO;0.286917;0.775525;0.205456;0.179376;0.176019;2122
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageWordLength;CLASS;canada;0.281338;0.767156;0.084337;0.021084;0.033735;2337
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageWordLength;CLASS;france;0.281338;0.767156;0.000000;0.000000;0.000000;2337
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageWordLength;CLASS;japan;0.281338;0.767156;0.156863;0.048193;0.073733;2337
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageWordLength;CLASS;uk;0.281338;0.767156;0.109091;0.036254;0.054422;2337
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageWordLength;CLASS;usa;0.281338;0.767156;0.804950;0.950371;0.871637;2337
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageWordLength;CLASS;west-germany;0.281338;0.767156;0.000000;0.000000;0.000000;2337
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;averageWordLength;MACRO;MACRO;0.281338;0.767156;0.192540;0.175984;0.172254;2337
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;financialSignDensity;CLASS;canada;0.275141;0.775153;0.111111;0.015060;0.026525;1508
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;financialSignDensity;CLASS;france;0.275141;0.775153;0.050000;0.009346;0.015748;1508
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;financialSignDensity;CLASS;japan;0.275141;0.775153;0.068182;0.018072;0.028571;1508
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;financialSignDensity;CLASS;uk;0.275141;0.775153;0.111111;0.027190;0.043689;1508
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;financialSignDensity;CLASS;usa;0.275141;0.775153;0.805318;0.962199;0.876796;1508
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;financialSignDensity;CLASS;west-germany;0.275141;0.775153;0.028571;0.007752;0.012195;1508
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;financialSignDensity;MACRO;MACRO;0.275141;0.775153;0.195716;0.173270;0.167254;1508
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;fleschReadingEaseIndex;CLASS;canada;0.281465;0.757486;0.118280;0.033133;0.051765;1473
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;fleschReadingEaseIndex;CLASS;france;0.281465;0.757486;0.045455;0.009346;0.015504;1473
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;fleschReadingEaseIndex;CLASS;japan;0.281465;0.757486;0.090909;0.042169;0.057613;1473
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;fleschReadingEaseIndex;CLASS;uk;0.281465;0.757486;0.080292;0.033233;0.047009;1473
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;fleschReadingEaseIndex;CLASS;usa;0.281465;0.757486;0.803139;0.937616;0.865183;1473
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;fleschReadingEaseIndex;CLASS;west-germany;0.281465;0.757486;0.000000;0.000000;0.000000;1473
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;fleschReadingEaseIndex;MACRO;MACRO;0.281465;0.757486;0.189679;0.175916;0.172846;1473
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;longestWord;CLASS;canada;0.500905;0.814767;0.508772;0.087349;0.149100;13058
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;longestWord;CLASS;france;0.500905;0.814767;0.205882;0.065421;0.099291;13058
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;longestWord;CLASS;japan;0.500905;0.814767;0.352941;0.180723;0.239044;13058
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;longestWord;CLASS;uk;0.500905;0.814767;0.466960;0.320242;0.379928;13058
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;longestWord;CLASS;usa;0.500905;0.814767;0.849145;0.967301;0.904380;13058
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;longestWord;CLASS;west-germany;0.500905;0.814767;0.612903;0.294574;0.397906;13058
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;longestWord;MACRO;MACRO;0.500905;0.814767;0.499434;0.319268;0.361608;13058
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;mostFrequentWord;CLASS;canada;0.435189;0.759531;0.564103;0.066265;0.118598;10180
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;mostFrequentWord;CLASS;france;0.435189;0.759531;0.714286;0.186916;0.296296;10180
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;mostFrequentWord;CLASS;japan;0.435189;0.759531;0.318182;0.126506;0.181034;10180
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;mostFrequentWord;CLASS;uk;0.435189;0.759531;0.294521;0.259819;0.276083;10180
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;mostFrequentWord;CLASS;usa;0.435189;0.759531;0.842184;0.908395;0.874038;10180
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;mostFrequentWord;CLASS;west-germany;0.435189;0.759531;0.059801;0.139535;0.083721;10180
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;mostFrequentWord;MACRO;MACRO;0.435189;0.759531;0.465513;0.281239;0.304962;10180
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;sumOfAllNumericValues;CLASS;canada;0.279878;0.761391;0.114943;0.030120;0.047733;1367
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;sumOfAllNumericValues;CLASS;france;0.279878;0.761391;0.000000;0.000000;0.000000;1367
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;sumOfAllNumericValues;CLASS;japan;0.279878;0.761391;0.037736;0.012048;0.018265;1367
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;sumOfAllNumericValues;CLASS;uk;0.279878;0.761391;0.121951;0.060423;0.080808;1367
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;sumOfAllNumericValues;CLASS;usa;0.279878;0.761391;0.805594;0.941790;0.868384;1367
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;sumOfAllNumericValues;CLASS;west-germany;0.279878;0.761391;0.052632;0.007752;0.013514;1367
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;sumOfAllNumericValues;MACRO;MACRO;0.279878;0.761391;0.188809;0.175356;0.171451;1367
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;uppercaseLetterRatio;CLASS;canada;0.271773;0.762507;0.090909;0.018072;0.030151;1606
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;uppercaseLetterRatio;CLASS;france;0.271773;0.762507;0.000000;0.000000;0.000000;1606
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;uppercaseLetterRatio;CLASS;japan;0.271773;0.762507;0.060606;0.024096;0.034483;1606
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;uppercaseLetterRatio;CLASS;uk;0.271773;0.762507;0.091503;0.042296;0.057851;1606
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;uppercaseLetterRatio;CLASS;usa;0.271773;0.762507;0.805215;0.945269;0.869639;1606
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;uppercaseLetterRatio;CLASS;west-germany;0.271773;0.762507;0.000000;0.000000;0.000000;1606
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;uppercaseLetterRatio;MACRO;MACRO;0.271773;0.762507;0.174706;0.171622;0.165354;1606
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vocabularyRichness;CLASS;canada;0.269447;0.776083;0.119048;0.015060;0.026738;1796
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vocabularyRichness;CLASS;france;0.269447;0.776083;0.000000;0.000000;0.000000;1796
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vocabularyRichness;CLASS;japan;0.269447;0.776083;0.090909;0.030120;0.045249;1796
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vocabularyRichness;CLASS;uk;0.269447;0.776083;0.073171;0.018127;0.029056;1796
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vocabularyRichness;CLASS;usa;0.269447;0.776083;0.804529;0.964054;0.877097;1796
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vocabularyRichness;CLASS;west-germany;0.269447;0.776083;0.000000;0.000000;0.000000;1796
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vocabularyRichness;MACRO;MACRO;0.269447;0.776083;0.181276;0.171227;0.163023;1796
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vowelToConsonantRatio;CLASS;canada;0.298353;0.770132;0.131148;0.024096;0.040712;1317
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vowelToConsonantRatio;CLASS;france;0.298353;0.770132;0.086957;0.018692;0.030769;1317
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vowelToConsonantRatio;CLASS;japan;0.298353;0.770132;0.157143;0.066265;0.093220;1317
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vowelToConsonantRatio;CLASS;uk;0.298353;0.770132;0.067308;0.021148;0.032184;1317
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vowelToConsonantRatio;CLASS;usa;0.298353;0.770132;0.806515;0.953154;0.873724;1317
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vowelToConsonantRatio;CLASS;west-germany;0.298353;0.770132;0.130435;0.023256;0.039474;1317
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;01;vowelToConsonantRatio;MACRO;MACRO;0.298353;0.770132;0.229917;0.184435;0.185014;1317
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,financialSignDensity;CLASS;canada;0.327635;0.766784;0.126761;0.027108;0.044665;1618
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,financialSignDensity;CLASS;france;0.327635;0.766784;0.000000;0.000000;0.000000;1618
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,financialSignDensity;CLASS;japan;0.327635;0.766784;0.135922;0.084337;0.104089;1618
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,financialSignDensity;CLASS;uk;0.327635;0.766784;0.240000;0.126888;0.166008;1618
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,financialSignDensity;CLASS;usa;0.327635;0.766784;0.813039;0.939935;0.871894;1618
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,financialSignDensity;CLASS;west-germany;0.327635;0.766784;0.172414;0.038760;0.063291;1618
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,financialSignDensity;MACRO;MACRO;0.327635;0.766784;0.248023;0.202838;0.208325;1618
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,fleschReadingEaseIndex;CLASS;canada;0.308583;0.761391;0.084034;0.030120;0.044346;1447
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,fleschReadingEaseIndex;CLASS;france;0.308583;0.761391;0.074074;0.018692;0.029851;1447
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,fleschReadingEaseIndex;CLASS;japan;0.308583;0.761391;0.145455;0.048193;0.072398;1447
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,fleschReadingEaseIndex;CLASS;uk;0.308583;0.761391;0.127517;0.057402;0.079167;1447
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,fleschReadingEaseIndex;CLASS;usa;0.308583;0.761391;0.809353;0.939239;0.869472;1447
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,fleschReadingEaseIndex;CLASS;west-germany;0.308583;0.761391;0.217391;0.038760;0.065789;1447
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,fleschReadingEaseIndex;MACRO;MACRO;0.308583;0.761391;0.242970;0.188734;0.193504;1447
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,sumOfAllNumericValues;CLASS;canada;0.305958;0.757486;0.074380;0.027108;0.039735;1387
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,sumOfAllNumericValues;CLASS;france;0.305958;0.757486;0.066667;0.009346;0.016393;1387
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,sumOfAllNumericValues;CLASS;japan;0.305958;0.757486;0.166667;0.072289;0.100840;1387
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,sumOfAllNumericValues;CLASS;uk;0.305958;0.757486;0.161290;0.075529;0.102881;1387
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,sumOfAllNumericValues;CLASS;usa;0.305958;0.757486;0.809170;0.933210;0.866774;1387
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,sumOfAllNumericValues;CLASS;west-germany;0.305958;0.757486;0.048780;0.015504;0.023529;1387
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,sumOfAllNumericValues;MACRO;MACRO;0.305958;0.757486;0.221159;0.188831;0.191692;1387
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,uppercaseLetterRatio;CLASS;canada;0.306896;0.761205;0.131868;0.036145;0.056738;1788
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,uppercaseLetterRatio;CLASS;france;0.306896;0.761205;0.052632;0.009346;0.015873;1788
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,uppercaseLetterRatio;CLASS;japan;0.306896;0.761205;0.141176;0.072289;0.095618;1788
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,uppercaseLetterRatio;CLASS;uk;0.306896;0.761205;0.138365;0.066465;0.089796;1788
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,uppercaseLetterRatio;CLASS;usa;0.306896;0.761205;0.808315;0.937848;0.868277;1788
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,uppercaseLetterRatio;CLASS;west-germany;0.306896;0.761205;0.100000;0.015504;0.026846;1788
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,uppercaseLetterRatio;MACRO;MACRO;0.306896;0.761205;0.228726;0.189599;0.192191;1788
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,vowelToConsonantRatio;CLASS;canada;0.306138;0.761763;0.075269;0.021084;0.032941;1310
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,vowelToConsonantRatio;CLASS;france;0.306138;0.761763;0.066667;0.009346;0.016393;1310
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,vowelToConsonantRatio;CLASS;japan;0.306138;0.761763;0.135802;0.066265;0.089069;1310
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,vowelToConsonantRatio;CLASS;uk;0.306138;0.761763;0.163399;0.075529;0.103306;1310
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,vowelToConsonantRatio;CLASS;usa;0.306138;0.761763;0.808184;0.939007;0.868698;1310
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,vowelToConsonantRatio;CLASS;west-germany;0.306138;0.761763;0.120000;0.023256;0.038961;1310
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageSentenceLength,vowelToConsonantRatio;MACRO;MACRO;0.306138;0.761763;0.228220;0.189081;0.191561;1310
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,averageSentenceLength;CLASS;canada;0.323720;0.769574;0.077922;0.018072;0.029340;1986
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,averageSentenceLength;CLASS;france;0.323720;0.769574;0.000000;0.000000;0.000000;1986
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,averageSentenceLength;CLASS;japan;0.323720;0.769574;0.195122;0.096386;0.129032;1986
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,averageSentenceLength;CLASS;uk;0.323720;0.769574;0.265537;0.141994;0.185039;1986
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,averageSentenceLength;CLASS;usa;0.323720;0.769574;0.812950;0.943414;0.873336;1986
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,averageSentenceLength;CLASS;west-germany;0.323720;0.769574;0.041667;0.007752;0.013072;1986
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,averageSentenceLength;MACRO;MACRO;0.323720;0.769574;0.232200;0.201270;0.204970;1986
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,financialSignDensity;CLASS;canada;0.307090;0.761763;0.107143;0.027108;0.043269;1484
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,financialSignDensity;CLASS;france;0.307090;0.761763;0.000000;0.000000;0.000000;1484
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,financialSignDensity;CLASS;japan;0.307090;0.761763;0.135802;0.066265;0.089069;1484
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,financialSignDensity;CLASS;uk;0.307090;0.761763;0.195652;0.108761;0.139806;1484
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,financialSignDensity;CLASS;usa;0.307090;0.761763;0.810231;0.936688;0.868882;1484
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,financialSignDensity;CLASS;west-germany;0.307090;0.761763;0.037037;0.007752;0.012821;1484
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,financialSignDensity;MACRO;MACRO;0.307090;0.761763;0.214311;0.191096;0.192308;1484
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,fleschReadingEaseIndex;CLASS;canada;0.319672;0.760089;0.103448;0.027108;0.042959;1497
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,fleschReadingEaseIndex;CLASS;france;0.319672;0.760089;0.000000;0.000000;0.000000;1497
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,fleschReadingEaseIndex;CLASS;japan;0.319672;0.760089;0.113924;0.054217;0.073469;1497
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,fleschReadingEaseIndex;CLASS;uk;0.319672;0.760089;0.201878;0.129909;0.158088;1497
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,fleschReadingEaseIndex;CLASS;usa;0.319672;0.760089;0.812778;0.932282;0.868438;1497
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,fleschReadingEaseIndex;CLASS;west-germany;0.319672;0.760089;0.153846;0.046512;0.071429;1497
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,fleschReadingEaseIndex;MACRO;MACRO;0.319672;0.760089;0.230979;0.198338;0.202397;1497
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,sumOfAllNumericValues;CLASS;canada;0.306419;0.761391;0.121212;0.036145;0.055684;1380
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,sumOfAllNumericValues;CLASS;france;0.306419;0.761391;0.000000;0.000000;0.000000;1380
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,sumOfAllNumericValues;CLASS;japan;0.306419;0.761391;0.123077;0.048193;0.069264;1380
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,sumOfAllNumericValues;CLASS;uk;0.306419;0.761391;0.179641;0.090634;0.120482;1380
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,sumOfAllNumericValues;CLASS;usa;0.306419;0.761391;0.811283;0.937152;0.869687;1380
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,sumOfAllNumericValues;CLASS;west-germany;0.306419;0.761391;0.076923;0.023256;0.035714;1380
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,sumOfAllNumericValues;MACRO;MACRO;0.306419;0.761391;0.218689;0.189230;0.191805;1380
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,uppercaseLetterRatio;CLASS;canada;0.290408;0.755068;0.101124;0.027108;0.042755;1668
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,uppercaseLetterRatio;CLASS;france;0.290408;0.755068;0.000000;0.000000;0.000000;1668
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,uppercaseLetterRatio;CLASS;japan;0.290408;0.755068;0.092105;0.042169;0.057851;1668
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,uppercaseLetterRatio;CLASS;uk;0.290408;0.755068;0.119497;0.057402;0.077551;1668
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,uppercaseLetterRatio;CLASS;usa;0.290408;0.755068;0.803757;0.932746;0.863461;1668
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,uppercaseLetterRatio;CLASS;west-germany;0.290408;0.755068;0.090909;0.023256;0.037037;1668
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,uppercaseLetterRatio;MACRO;MACRO;0.290408;0.755068;0.201232;0.180447;0.179776;1668
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vocabularyRichness;CLASS;canada;0.314502;0.752836;0.106383;0.030120;0.046948;1942
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vocabularyRichness;CLASS;france;0.314502;0.752836;0.000000;0.000000;0.000000;1942
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vocabularyRichness;CLASS;japan;0.314502;0.752836;0.215190;0.102410;0.138776;1942
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vocabularyRichness;CLASS;uk;0.314502;0.752836;0.154930;0.099698;0.121324;1942
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vocabularyRichness;CLASS;usa;0.314502;0.752836;0.808519;0.924397;0.862584;1942
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vocabularyRichness;CLASS;west-germany;0.314502;0.752836;0.044444;0.015504;0.022989;1942
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vocabularyRichness;MACRO;MACRO;0.314502;0.752836;0.221578;0.195355;0.198770;1942
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vowelToConsonantRatio;CLASS;canada;0.318135;0.765669;0.127907;0.033133;0.052632;1400
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vowelToConsonantRatio;CLASS;france;0.318135;0.765669;0.000000;0.000000;0.000000;1400
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vowelToConsonantRatio;CLASS;japan;0.318135;0.765669;0.142857;0.084337;0.106061;1400
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vowelToConsonantRatio;CLASS;uk;0.318135;0.765669;0.240602;0.096677;0.137931;1400
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vowelToConsonantRatio;CLASS;usa;0.318135;0.765669;0.810427;0.940863;0.870788;1400
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vowelToConsonantRatio;CLASS;west-germany;0.318135;0.765669;0.093750;0.023256;0.037267;1400
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;averageWordLength,vowelToConsonantRatio;MACRO;MACRO;0.318135;0.765669;0.235924;0.196378;0.200780;1400
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,fleschReadingEaseIndex;CLASS;canada;0.317029;0.756370;0.141414;0.042169;0.064965;1478
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,fleschReadingEaseIndex;CLASS;france;0.317029;0.756370;0.160000;0.037383;0.060606;1478
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,fleschReadingEaseIndex;CLASS;japan;0.317029;0.756370;0.157303;0.084337;0.109804;1478
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,fleschReadingEaseIndex;CLASS;uk;0.317029;0.756370;0.124324;0.069486;0.089147;1478
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,fleschReadingEaseIndex;CLASS;usa;0.317029;0.756370;0.809649;0.930195;0.865746;1478
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,fleschReadingEaseIndex;CLASS;west-germany;0.317029;0.756370;0.040000;0.007752;0.012987;1478
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,fleschReadingEaseIndex;MACRO;MACRO;0.317029;0.756370;0.238782;0.195220;0.200543;1478
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,sumOfAllNumericValues;CLASS;canada;0.318664;0.753580;0.094340;0.030120;0.045662;1298
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,sumOfAllNumericValues;CLASS;france;0.318664;0.753580;0.045455;0.009346;0.015504;1298
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,sumOfAllNumericValues;CLASS;japan;0.318664;0.753580;0.160494;0.078313;0.105263;1298
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,sumOfAllNumericValues;CLASS;uk;0.318664;0.753580;0.169231;0.099698;0.125475;1298
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,sumOfAllNumericValues;CLASS;usa;0.318664;0.753580;0.810152;0.925325;0.863917;1298
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,sumOfAllNumericValues;CLASS;west-germany;0.318664;0.753580;0.104167;0.038760;0.056497;1298
STAGE_3_FEATURES;0.60;0.40;Manhattan;004;02;financialSignDensity,sumOfAllNumericValues;MACRO;MACRO;0.318664;0.753580;0.230640;0.196927;0.202053;1298
